Date,Open,High,Low,Close,Volume
2021-01-04 00:00:00+05:30,2661.9890838990136,2671.5607964962783,2627.4351079491325,2635.762451171875,1360486
2021-01-05 00:00:00+05:30,2635.7623069085216,2684.4824615726284,2614.991738446172,2674.19287109375,1299589
2021-01-06 00:00:00+05:30,2681.3236053947594,2701.5676818655447,2660.9358130399905,2685.2001953125,1697884
2021-01-07 00:00:00+05:30,2681.0368701525986,2710.5656988795586,2662.3720293928786,2672.66162109375,1142806
2021-01-08 00:00:00+05:30,2697.3085647642943,2727.746657051031,2669.5985039958746,2722.864990234375,1660967
2021-01-11 00:00:00+05:30,2723.152183329016,2750.3836584254295,2703.6259834671246,2727.26806640625,1517995
2021-01-12 00:00:00+05:30,2727.555220058854,2727.9379950756384,2595.9918480505958,2604.0322265625,6674890
2021-01-13 00:00:00+05:30,2641.792595595861,2644.6641092867258,2563.3045547122156,2587.90380859375,2862676
2021-01-14 00:00:00+05:30,2596.805799180925,2619.442807495084,2534.589663188754,2549.80859375,2124950
2021-01-15 00:00:00+05:30,2546.937050428528,2547.8465501223786,2470.0284757259637,2479.93505859375,2570436
2021-01-18 00:00:00+05:30,2480.9878834294054,2507.645196252508,2445.955322157226,2477.3505859375,2395168
2021-01-19 00:00:00+05:30,2503.00234352105,2561.964174800102,2479.0730668143483,2531.765380859375,2558693
2021-01-20 00:00:00+05:30,2540.3325669156666,2591.206126769553,2531.765930730957,2581.730224609375,2065439
2021-01-21 00:00:00+05:30,2610.1578369328895,2696.3032409668026,2579.5762652377234,2600.011962890625,5015712
2021-01-22 00:00:00+05:30,2632.220771994564,2650.2635423963484,2479.0733816239713,2485.4384765625,4945564
2021-01-25 00:00:00+05:30,2500.944383004057,2518.7955289813995,2393.884711374684,2406.280029296875,3520087
2021-01-27 00:00:00+05:30,2416.8572476777786,2416.8572476777786,2326.452475783696,2332.243408203125,2700415
2021-01-28 00:00:00+05:30,2316.3546725328943,2348.8505932061325,2298.216322143951,2337.125244140625,3035457
2021-01-29 00:00:00+05:30,2350.8123773769826,2377.6131699529415,2297.2107922250643,2304.24609375,2768673
2021-02-01 00:00:00+05:30,2322.671641097674,2362.059141040529,2275.1000472776395,2342.963623046875,1797359
2021-02-02 00:00:00+05:30,2354.641184171018,2412.0714569556767,2321.2360023083593,2358.134765625,2679428
2021-02-03 00:00:00+05:30,2396.6134179266273,2396.6134179266273,2333.918698693581,2348.563232421875,2409356
