Date,Open,High,Low,Close,Volume
2021-01-04 00:00:00+05:30,371.07529907566794,383.47603551126775,370.2233462585653,381.5827941894531,8872723
2021-01-05 00:00:00+05:30,378.6482114267078,379.59483195527457,370.6966047644601,374.1517639160156,6190435
2021-01-06 00:00:00+05:30,375.9977146158305,385.60590794703705,374.62510318770035,380.25750732421875,7910567
2021-01-07 00:00:00+05:30,382.4347162072205,391.0489693054432,381.63008293253637,383.7599792480469,10231006
2021-01-08 00:00:00+05:30,388.39843680168724,388.54045300845684,377.22832481187015,381.34613037109375,7559664
2021-01-11 00:00:00+05:30,381.3461074313449,383.33401643227455,371.6905659345823,377.7489318847656,4822618
2021-01-12 00:00:00+05:30,377.6542797850496,390.9069674782811,375.8556776301149,378.22222900390625,6708618
2021-01-13 00:00:00+05:30,380.11547348887774,385.653209530591,373.11048713777063,381.4407653808594,6885599
2021-01-14 00:00:00+05:30,382.7660631552269,383.9966584369223,372.9685337127244,375.24041748046875,4886430
2021-01-15 00:00:00+05:30,376.7549834924836,381.0620954920588,370.3179752294458,373.1578369140625,7329969
2021-01-18 00:00:00+05:30,372.49523998279034,372.96855032584347,355.4560676328787,362.650390625,10605461
2021-01-19 00:00:00+05:30,365.58487042165933,376.51832629219064,361.23041008468994,374.29376220703125,5842513
2021-01-20 00:00:00+05:30,373.9150974168457,381.3933935874696,372.447847197598,379.5001525878906,5604951
2021-01-21 00:00:00+05:30,381.0147989308217,383.38135047697585,368.18810110609354,372.3058776855469,7085945
2021-01-22 00:00:00+05:30,374.8617482963119,376.2343596876723,352.3321901308999,355.3613586425781,8779405
2021-01-25 00:00:00+05:30,367.28876657919545,373.8677908349451,351.6222083230608,362.0350341796875,17874949
2021-01-27 00:00:00+05:30,360.2838211846906,361.6090843023256,351.71688706375835,356.166015625,8576326
2021-01-28 00:00:00+05:30,351.1962101919145,360.52042801919725,349.8709472519222,356.2132873535156,6969457
2021-01-29 00:00:00+05:30,361.65640831636085,362.1297186420666,343.8126321481086,347.2677917480469,7981367
2021-02-01 00:00:00+05:30,346.9364359363648,363.8809382166621,344.23856155723627,360.52044677734375,6141212
2021-02-02 00:00:00+05:30,364.1176072189149,370.79129976751454,356.5919907984532,368.23541259765625,7450391
2021-02-03 00:00:00+05:30,365.5849050977016,377.18100801301193,364.1649741284799,371.92724609375,6063017
2021-02-04 00:00:00+05:30,371.92723368884236,380.5414870591895,369.6080305162745,378.9322204589844,6283280
2021-02-05 00:00:00+05:30,381.48808934320436,384.89592916964125,368.3773886835967,380.7308044433594,9008833
2021-02-08 00:00:00+05:30,382.9553732974334,396.87070844039573,379.78421722337487,395.3561096191406,9008722
2021-02-09 00:00:00+05:30,394.74080339352156,397.580665288439,380.39950660190243,384.75396728515625,7961747
