Date,Open,High,Low,Close,Volume
2021-01-04 00:00:00+05:30,1019.4481229221304,1028.8189481584643,1015.8335586755493,1021.822265625,3923440
2021-01-05 00:00:00+05:30,1015.5718605869253,1034.371592351831,1013.0426357018193,1024.66162109375,4770920
2021-01-06 00:00:00+05:30,1024.6617410533488,1030.1078379673215,1012.8585719145909,1024.93310546875,2713390
2021-01-07 00:00:00+05:30,1027.3942319557866,1032.045753089768,1018.0913079809208,1021.5606079101562,3266465
2021-01-08 00:00:00+05:30,1027.181301856358,1038.8293891202213,1023.130708728751,1034.614013671875,4045915
2021-01-11 00:00:00+05:30,1035.7283575770398,1051.8146830485753,1032.239657107094,1049.8377685546875,4599235
2021-01-12 00:00:00+05:30,1054.51822871383,1055.012457316953,1032.9083255431506,1037.6373291015625,3741860
2021-01-13 00:00:00+05:30,1039.7983082300773,1041.7364225045044,1015.1842332862332,1025.262451171875,3296060
2021-01-14 00:00:00+05:30,1028.1502440661095,1032.6272834021597,1020.4171868759414,1028.925537109375,2674860
2021-01-15 00:00:00+05:30,1030.107764606262,1030.107764606262,1006.966674814521,1010.30029296875,2577605
2021-01-18 00:00:00+05:30,1013.827495532922,1015.1744991035118,975.8405043491823,979.1546630859375,4412055
2021-01-19 00:00:00+05:30,986.1125659978923,989.397684044221,976.140988875199,986.2870483398438,3990495
2021-01-20 00:00:00+05:30,988.8841446439264,1000.0185434087349,981.6646565794207,984.6881103515625,3398145
2021-01-21 00:00:00+05:30,990.3763701333654,995.8030663110917,975.6273492542098,979.174072265625,2906620
2021-01-22 00:00:00+05:30,978.505461994531,989.4751960837274,966.1499832716487,976.2088012695312,3815610
2021-01-25 00:00:00+05:30,977.1972217144884,993.942557108409,961.304661316363,985.0271606445312,3588895
2021-01-27 00:00:00+05:30,979.2128659425175,979.2128659425175,936.6518917828414,951.4784545898438,5261980
2021-01-28 00:00:00+05:30,939.0163781263166,950.4415406293353,925.8372245480779,944.2105102539062,5165470
2021-01-29 00:00:00+05:30,947.7379571197087,952.5832431990527,881.8420664406287,892.055908203125,14820975
2021-02-01 00:00:00+05:30,883.7898061424933,887.2009061806833,851.4232742119449,858.22607421875,12951700
2021-02-02 00:00:00+05:30,866.1432993983797,877.5781623424928,849.0879166152845,868.759765625,18375530
2021-02-03 00:00:00+05:30,887.4528428091536,922.8525295552838,880.3787373103175,901.1359252929688,17227025
2021-02-04 00:00:00+05:30,909.5570140230793,912.0765980918476,895.8157907836463,904.7020874023438,6508800
2021-02-05 00:00:00+05:30,908.0066209459196,936.109280505612,896.5039164026945,930.4693603515625,12038405
2021-02-08 00:00:00+05:30,942.8926248224993,951.6044393026829,935.1401674755518,941.8848266601562,10792890
2021-02-09 00:00:00+05:30,939.985460350112,948.8426571304402,931.263945769544,938.8419799804688,6233845
2021-02-10 00:00:00+05:30,939.0164066341642,946.5944408730091,922.7362578530999,934.9560546875,5767115
2021-02-11 00:00:00+05:30,934.364968373996,941.9236027395076,932.2330306948625,935.14990234375,3557750
2021-02-12 00:00:00+05:30,941.8848590904361,941.8848590904361,927.38774205973,928.7444458007812,2504510
2021-02-15 00:00:00+05:30,928.7444152560812,936.797277971787,910.9234397071126,912.82275390625,4923205
2021-02-16 00:00:00+05:30,916.5342935449102,922.8525654545111,905.0994303441776,910.2548217773438,4064700
2021-02-17 00:00:00+05:30,910.254831611311,912.8421978180766,887.656410227155,891.6392211914062,5106775
2021-02-18 00:00:00+05:30,892.8893346439729,903.9075103614598,883.7801732349022,894.8177490234375,5147530
2021-02-19 00:00:00+05:30,891.9202685580456,916.3404626265725,877.9658212504095,907.3185424804688,6392670
2021-02-22 00:00:00+05:30,912.4641904214519,916.1369548803483,861.1332614840353,866.1917114257812,6976565
2021-02-23 00:00:00+05:30,871.7637362747062,878.7991002258333,856.7433513492209,871.21142578125,5317090
2021-02-24 00:00:00+05:30,871.2114821899846,876.754460724584,848.3126568924444,859.6602783203125,3677930
2021-02-25 00:00:00+05:30,856.8693994071217,889.594478846714,856.8693994071217,868.3043212890625,8531875
2021-02-26 00:00:00+05:30,864.3990105701383,883.5087899022609,853.7393815160223,857.916015625,7534450
2021-03-01 00:00:00+05:30,861.4918031034405,867.887556610716,852.8187298143143,863.1198120117188,3545365
2021-03-02 00:00:00+05:30,866.9960492389973,868.2558117124959,850.8612830794093,853.6812133789062,9188390
2021-03-03 00:00:00+05:30,865.3680620302786,875.2040160692004,857.8094278530543,872.6456909179688,4253070
2021-03-04 00:00:00+05:30,868.6628815241738,888.3056303818634,861.2980114537119,886.697021484375,7364955
2021-03-05 00:00:00+05:30,881.8420335433187,883.7801479027546,869.0504669417307,870.6978759765625,4131845
2021-03-08 00:00:00+05:30,872.151501966175,876.4153774121888,864.9804548469406,870.6494750976562,2782080
2021-03-09 00:00:00+05:30,872.3356712282791,876.027777082199,855.968279649345,862.1314697265625,2715590
2021-03-10 00:00:00+05:30,871.3762898308543,875.9986526873356,863.633531877453,872.2290649414062,3149805
